Value,Label
4.489270386266094,0
5.336513443191674,1
5.451209341117598,1
5.291252485089463,1
4.954367666232073,0
6.0,1
4.906574394463668,1
5.508375209380235,0
5.405017921146953,1
4.687830687830688,0
5.447180301826847,1
4.898021308980213,1
5.06949806949807,0
5.428819444444445,1
5.376811594202898,0
5.100446428571429,0
5.17578125,1
4.467320261437909,0
5.026954177897574,1
5.134573304157549,1
4.970588235294118,0
5.145195729537367,1
5.63302752293578,0
5.065134099616858,0
5.1923076923076925,1
4.791728212703102,1
5.037974683544304,0
4.848238017662694,0
4.972746331236897,1
5.055888223552894,1
4.725352112676056,0
4.842105263157895,0
4.663157894736842,0
4.78,0
5.117647058823529,1
5.204433497536946,1
5.323268206039076,0
4.705555555555556,0
4.984338292873924,1
4.893880712625871,0
5.211717709720372,1
5.164301717699776,1
5.138858397365532,1
5.305907172995781,0
5.290604026845638,1
5.291396103896104,1
5.239606953892668,1
4.972010178117048,1
5.155121951219512,0
4.732456140350878,0
5.208130081300813,0
5.281653746770026,0
5.227951807228916,0
4.944,0
5.833333333333333,1
5.40395256916996,1
5.526946107784431,1
4.751196172248804,0
5.350800582241631,1
5.204285714285715,0
5.340909090909091,1
5.325138778747026,1
4.781420765027322,0
5.070886075949368,0
5.441489361702128,1
4.828571428571428,0
5.094961240310077,0
5.35997171145686,1
5.279411764705882,0
5.180412371134021,1
5.610714285714286,0
4.6061739943872775,0
5.356508875739645,1
4.7053941908713695,0
4.8213333333333335,1
5.270078180525942,0
5.047619047619048,1
5.203703703703703,0
5.0693240901213175,0
5.101419878296146,1
5.255686988171065,1
5.254162042175361,1
5.245454545454545,0
5.09433962264151,0
5.274223034734918,0
4.8694444444444445,1
4.827586206896552,0
5.099565007249879,1
4.267441860465116,0
4.78921568627451,0
5.1307506053268765,0
4.787790697674419,0
5.236434108527132,1
5.327007299270073,0
5.480851063829787,0
5.383812010443864,1
5.134078212290503,1
5.604,1
4.918947933440687,0
5.088372093023255,1
5.158102766798419,1
5.213942307692308,0
5.0021786492374725,0
4.878216123499143,0
5.075471698113208,1
5.694594594594594,0
4.986817325800376,0
5.116220735785953,1
4.647058823529412,1
5.576923076923077,1
5.401422764227642,1
4.6645385954730125,0
5.248603351955308,1
4.642857142857143,0
5.319095477386934,1
5.731884057971015,0
5.066666666666666,0
4.970802919708029,0
4.769230769230769,1
5.595573440643864,0
4.9501953125,1
5.33112582781457,0
5.062080536912752,0
5.278481012658228,1
5.5364238410596025,1
4.491408934707904,0
5.051327433628319,1
4.666666666666667,1
4.987987987987988,0
5.64306784660767,0
5.132832080200501,0
5.081818181818182,1
5.187648456057008,1
4.910772578890098,1
5.077436582109479,0
4.609684375612625,0
5.222222222222222,0
5.106036745406824,1
5.670731707317073,0
4.835616438356165,0
5.2727272727272725,1
4.912058023572076,0
2.8353658536585367,0
5.125668082773743,0
5.188053097345133,1
6.005813953488372,1
5.294117647058823,1
5.31002331002331,1
5.086330935251799,0
4.24,0
4.7875,1
5.495306859205776,1
5.447183098591549,0
4.969033232628399,1
5.213339222614841,1
5.909090909090909,1
4.985330073349633,0
4.278688524590164,1
2.449324324324324,0
5.384341637010676,1
5.123287671232877,1
5.482758620689655,0
6.090909090909091,0
5.626666666666667,0
5.327868852459017,0
5.412408759124087,1
5.046153846153846,1
5.660550458715596,0
5.277556440903054,1
4.2,1
5.034567901234568,0
4.648648648648648,0
4.910216718266254,0
5.10140660778541,0
6.109090909090909,1
5.229665071770335,1
5.130864197530864,1
5.267363704256908,1
5.235436893203883,1
4.209183673469388,0
5.271204188481676,0
4.998939179632249,1
4.783088235294118,1
4.531818181818182,0
5.166292134831461,0
5.528125,1
5.133440514469453,1
5.158854166666667,0
4.861271676300578,0
4.606299212598425,0
5.183195592286501,0
5.597678916827853,1
4.8,0
5.227383863080685,0
6.314214463840399,0
5.235781990521327,1
5.140562248995984,0
5.714527027027027,1
5.1875,1
5.483428571428571,1
5.1922455573505655,1
0.0,0
5.023391812865497,1
5.177842565597667,1
5.081018518518518,0
4.256410256410256,0
5.270793036750484,1
5.434447300771208,1
5.131294964028777,1
5.333093525179856,1
5.085820895522388,0
4.914373088685015,0
5.174897119341564,1
4.738255033557047,0
4.8843058350100605,0
5.28125,0
4.967365967365968,0
4.802197802197802,0
5.161666666666667,0
4.998529411764705,1
4.874269005847953,0
5.035328046142754,1
5.428687196110211,1
4.945063103192279,0
4.8040201005025125,0
5.16865671641791,1
5.402061855670103,0
5.3046875,1
5.476767676767677,1
5.231578947368421,0
5.429447852760736,1
5.3133333333333335,0
6.205882352941177,1
5.328385899814471,0
4.947611710323574,0
4.736654804270462,0
5.3264248704663215,0
5.433644859813084,1
4.809651474530831,0
5.095846645367412,0
5.419661733615222,1
5.168200408997955,0
4.653061224489796,0
5.059667673716012,1
5.24971558589306,0
5.127725856697819,1
4.617647058823529,0
5.571428571428571,0
5.041845493562231,1
5.1367061356297095,1
4.916595744680851,1
4.9609375,1
5.262757871878393,0
5.04180602006689,0
6.534883720930233,0
5.65149136577708,1
4.852272727272728,1
4.826697892271663,0
5.333333333333333,0
4.982089552238806,0
5.088291746641075,1
5.148148148148148,0
4.995409334353481,0
5.408369408369408,1
5.269587194608256,1
5.278944211157769,0
5.161949685534591,1
4.714611872146119,0
4.929553264604811,0
5.334152334152334,0
5.6841432225063935,1
5.9164345403899725,1
4.6571428571428575,0
5.971830985915493,0
5.324200913242009,0
4.943262411347518,0
4.967238689547582,1
5.183673469387755,1
5.477223427331888,0
5.645161290322581,1
5.110236220472441,0
4.735042735042735,0
5.216783216783217,1
5.091016548463357,0
5.385869565217392,1
4.80269489894129,0
4.181818181818182,0
5.165239726027397,0
4.717081850533808,1
5.095617529880478,0
5.282548476454294,1
5.301801801801802,0
4.621511922881786,0
4.8313953488372094,0
4.738780207134638,0
5.634319526627219,0
5.0,1
0.0,0
4.8,0
5.320180383314543,1
5.23159509202454,1
4.627826086956522,1
5.377428307123035,0
4.959798994974874,0
5.112860892388452,1
5.399662731871838,1
5.552795031055901,0
5.236947791164659,0
5.631578947368421,0
6.680555555555555,0
5.0,1
4.910863509749303,0
5.355584082156611,1
5.270332187857961,0
5.45578231292517,0
5.183198380566802,1
5.325581395348837,1
5.296296296296297,0
5.133888532991672,1
5.229813664596273,1
5.499001996007984,1
5.009891196834817,0
5.140855457227139,0
5.2105263157894735,0
5.175324675324675,0
5.0,1
4.759178174469518,0
5.291828793774319,0
4.740384615384615,1
4.9957081545064375,0
4.861271676300578,1
4.939181286549708,0
4.863013698630137,0
4.2105263157894735,1
4.848049281314168,0
5.1933471933471935,0
4.440233236151603,0
4.099337748344371,0
5.252669039145908,0
4.947899159663866,0
5.175847457627119,1
4.740659340659341,0
5.437037037037037,1
4.846049046321526,0
5.477034649476229,1
4.852713178294573,0
5.757637474541752,1
5.090287277701778,0
5.290297339593114,1
5.072847682119205,1
5.505586592178771,1
5.224025974025974,0
4.56,0
4.480978260869565,0
5.415954415954416,1
5.277736411020104,1
5.232804232804233,1
4.958020326999558,0
5.056847545219639,1
5.378548895899054,1
5.456953642384106,1
4.66383701188455,0
5.334514528703047,1
4.797333333333333,0
5.356066411238825,0
4.918502202643172,1
4.439903846153846,0
5.5054945054945055,1
4.428015564202335,0
5.101748807631161,1
5.215517241379311,1
4.716814159292035,0
5.23679727427598,0
4.2105263157894735,1
4.982300884955753,0
5.646875,0
5.403846153846154,1
5.083636363636364,0
5.044642857142857,1
4.859223300970874,0
5.323801513877208,1
4.854691075514874,0
5.176,1
5.1494140625,0
4.892663043478261,0
5.371722846441948,1
5.051428571428572,0
4.862932061978546,1
5.513754045307444,1
5.323321554770318,0
4.830601092896175,0
5.184579439252336,0
5.202956989247312,1
5.409766454352441,1
5.479444122756225,1
5.356521739130435,0
4.844312987362194,1
4.823529411764706,0
5.331807780320366,0
5.314439946018894,1
5.214983713355049,1
5.475206611570248,1
5.053398058252427,0
5.212334801762115,1
5.496875,1
4.594704684317719,0
4.985324947589098,1
6.027027027027027,1
4.2105263157894735,1
5.162142857142857,1
0.0,0
5.5402124430956,1
5.367924528301887,0
4.2,1
4.936601859678783,1
5.390826873385013,1
4.983981693363845,1
5.279835390946502,1
5.307692307692308,0
5.265654648956357,0
5.467592592592593,0
5.376,0
5.15748031496063,1
5.590909090909091,1
5.449141347424042,1
5.042483660130719,0
5.051186017478153,1
4.675949367088608,0
4.79020979020979,0
5.361111111111111,0
4.945913461538462,1
0.0,0
5.04140127388535,1
5.15625,1
5.052280311457174,1
5.131393298059964,1
5.162601626016261,0
5.78343949044586,0
5.447368421052632,1
5.388193202146691,0
5.053341902313624,1
5.064631956912029,1
5.318857142857143,1
5.174137931034482,0
5.7147192716236725,1
5.201175702155454,1
4.77511961722488,0
5.089785831960461,1
4.769230769230769,1
5.234657039711191,0
5.268217054263566,0
5.129385964912281,1
5.403483992467043,1
4.734162895927602,1
5.054127198917456,0
4.87378640776699,1
5.360662047729022,0
4.65416285452882,0
5.278481012658228,0
4.419354838709677,0
5.03125,1
5.51063829787234,1
4.739376770538244,1
4.560416666666667,0
5.28808864265928,0
4.744138634046891,0
5.459279038718291,1
5.054318788958148,1
4.924242424242424,0
5.5,0
5.24950495049505,0
5.213296398891967,0
5.533333333333333,1
5.00355871886121,0
4.915178571428571,0
5.350205198358413,1
5.15,0
5.394014962593516,1
5.214676889375685,1
5.212824010914052,1
5.965116279069767,0
4.885382059800665,0
4.749502982107356,1
5.0510948905109485,1
5.488372093023256,0
7.892935982339956,0
10.346153846153848,0
4.75,0
4.815533980582524,0
5.213520197856554,1
5.178251121076233,0
4.7700650759219085,0
4.682352941176471,0
4.910029498525073,1
5.401203610832497,1
5.507462686567164,1
4.864864864864865,0
5.345484672742336,1
5.050938337801608,1
4.931701030927835,1
4.9527777777777775,0
5.018555869302138,0
4.822916666666667,0
5.142679127725857,1
5.416666666666667,0
5.230252100840336,1
5.563492063492063,0
5.510067114093959,0
5.5,1
5.251585623678647,0
5.164965986394558,0
5.040909090909091,1
5.589285714285714,0
5.057324840764331,0
5.145860709592641,0
5.1410071942446045,1
5.25,1
5.109090909090909,1
5.291767554479419,1
5.10061919504644,1
5.255125284738041,1
5.147736976942784,1
5.330079858030168,0
4.7782340862423,0
5.386685552407932,1
5.478300180831827,1
5.05980528511822,0
4.868852459016393,0
5.241685144124168,0
5.362611737271667,1
5.461377870563674,1
5.10377358490566,0
4.945151033386328,0
4.658008658008658,0
5.512672811059908,0
5.297891842346471,1
5.141935483870967,1
4.842105263157895,1
5.0,0
5.048192771084337,0
4.876404494382022,1
5.02680412371134,0
5.230769230769231,0
6.0,1
5.264705882352941,0
5.277393075356415,1
5.056367432150314,1
5.204214440656957,1
5.066747572815534,1
5.3826754385964914,0
5.495238095238095,0
5.189781021897811,0
5.146103896103896,1
5.166120218579235,0
5.64245810055866,1
4.955632883862549,1
5.169503063308373,1
5.1946107784431135,1
4.9826302729528535,0
4.923990498812351,1
4.906212664277181,1
6.5,1
5.0629333333333335,1
5.2915082382763,1
4.760117733627667,0
5.305122494432071,1
5.616666666666666,1
4.8995169082125605,1
4.788732394366197,0
4.685929648241206,0
5.220892274211099,0
5.368253968253968,1
5.098759761139182,0
4.7084942084942085,0
5.149712092130518,1
5.433333333333334,0
5.0703517587939695,1
5.0227272727272725,0
4.73036093418259,0
5.074866310160428,1
5.513513513513513,1
5.456521739130435,0
5.012035010940919,1
5.548327137546468,1
8.11111111111111,0
5.856682769726248,0
4.896882494004796,0
5.474613686534217,1
5.180803571428571,1
7.344,0
5.054919908466819,1
5.014616321559075,0
4.725450901803607,0
5.138836772983114,1
5.130938586326767,1
5.295942720763724,0
5.483119906868452,1
4.940622737146995,0
5.092682926829268,1
5.2100840336134455,1
4.726,1
4.990291262135922,0
5.590439276485788,1
4.972638436482085,0
4.966942148760331,0
4.636642156862745,0
4.942815249266862,0
5.660404624277457,1
4.79746835443038,0
5.234848484848484,1
5.153191489361702,0
5.198664440734557,0
5.025490196078431,0
5.166751657317695,1
5.0,0
4.909090909090909,0
5.45,1
5.293187347931873,0
5.347744360902255,1
5.049707602339181,1
4.150943396226415,0
5.303216250528989,0
5.211678832116788,1
5.357683741648107,1
4.95910780669145,1
5.789473684210527,1
4.763993948562784,1
5.395894428152492,1
5.219330855018588,0
4.369047619047619,0
5.145098039215687,1
5.297640653357532,0
4.705701078582434,0
5.7727272727272725,1
5.227272727272728,1
6.174858984689767,0
5.256844850065189,1
5.099184782608695,0
4.93879472693032,1
5.358490566037736,0
5.361945636623748,1
5.193103448275863,0
4.783536585365853,0
4.78921568627451,1
4.975189524465885,1
5.098684210526316,1
5.1808,0
4.924731182795699,0
5.349514563106796,0
4.683982683982684,0
5.310234541577826,1
3.703636363636364,0
4.800395256916996,0
5.510204081632653,1
4.815275310834814,0
5.557750759878419,1
12.1399416909621,0
5.215384615384616,1
4.984674329501916,1
4.169811320754717,0
5.114864864864865,1
4.696461824953445,0
5.294705294705294,1
5.170184696569921,1
4.099056603773585,0
5.033333333333333,1
5.232540861812779,0
4.801980198019802,0
5.1423001949317735,1
4.75517890772128,0
5.159154929577465,1
5.181818181818182,1
5.24352828379674,1
4.89937106918239,0
5.15625,0
5.323741007194244,1
5.203148425787107,1
5.210051546391752,1
5.189845474613686,0
5.211214953271028,1
5.093057607090104,1
5.829545454545454,0
4.871886120996441,1
5.296442687747035,0
5.440797186400938,1
5.088276836158192,1
5.1257861635220126,1
5.338255033557047,0
5.055449330783939,0
5.14410480349345,0
5.252040816326531,1
5.277533039647577,0
5.293768545994065,1
4.783783783783784,0
5.429569266589057,1
5.169779286926995,0
4.4625,0
6.027472527472527,0
5.511494252873563,1
5.076760563380281,0
5.334978070175438,0
5.367636092468307,1
5.234817813765182,0
4.7510460251046025,0
5.060109289617486,0
5.198135198135198,1
5.75,1
4.790849673202614,0
5.7368421052631575,1
5.339506172839506,1
4.874564459930314,0
5.034461538461539,1
5.062588904694168,1
5.262295081967213,0
5.104993597951345,1
4.716287215411558,0
4.773333333333333,0
5.074074074074074,0
4.953846153846154,0
4.6703125,0
4.766806722689076,0
5.301127214170692,1
5.167557932263815,1
5.217948717948718,1
5.033088235294118,0
5.064891846921797,1
5.46801872074883,1
5.304710793082887,1
4.849851632047478,0
5.1751243781094525,0
6.0,1
5.345963756177924,0
5.099630996309963,1
5.132721202003339,1
5.05568445475638,0
5.125708884688091,1
4.87248322147651,1
5.127795527156549,0
5.129158512720156,1
4.75,0
4.8766603415559775,0
4.896328293736501,0
5.370103916866507,1
5.455072463768116,0
5.173648648648649,1
5.015789473684211,0
4.935361216730038,0
5.227754237288136,0
6.222222222222222,0
5.150344827586207,1
4.997916666666667,1
5.104868913857678,0
5.206666666666667,0
5.2,1
4.824561403508772,0
4.404255319148936,0
5.466292134831461,1
4.848549946294307,1
4.860681114551084,0
3.2,0
5.010159651669086,1
5.881801125703565,1
4.809523809523809,0
5.012626262626263,0
5.713157894736842,1
5.257142857142857,0
4.708215297450425,0
5.028688524590164,1
5.186147186147186,0
5.358171041490262,1
5.260679079956188,1
4.74750830564784,0
5.168431183830607,0
5.303482587064677,1
5.158699808795412,0
5.045348837209303,1
5.232067510548523,0
5.019635343618513,0
5.043795620437956,0
5.971698113207547,0
4.912280701754386,1
5.869189189189189,1
5.161775771256584,1
5.24225352112676,1
5.103286384976526,0
4.791208791208791,0
5.377586206896551,1
4.895424836601308,1
5.1138059701492535,1
4.557142857142857,0
5.130434782608695,0
5.030277544154752,1
4.593189964157706,0
4.427435387673956,0
5.264705882352941,1
5.234794908062235,0
5.554726368159204,0
4.518518518518518,1
5.096774193548387,0
5.155900621118012,0
5.766666666666667,0
4.732456140350878,0
5.240963855421687,0
5.40188679245283,1
4.477272727272728,0
6.0,1
5.502958579881657,0
5.213936430317848,0
5.478260869565218,1
5.165705614567527,1
4.169172932330827,0
5.016768292682927,1
4.524463519313305,0
5.332964601769912,1
5.4611708482676224,0
4.917664670658683,0
4.647058823529412,1
5.211016291698991,1
5.025233644859813,1
5.0,0
5.191666666666666,0
4.700882117080995,0
5.289701636188643,1
5.478260869565218,1
5.773981603153745,1
5.306870229007633,1
5.261818181818182,0
5.416139240506329,1
5.121169916434541,0
5.159010600706714,0
5.081703107019563,1
4.723966942148761,0
5.03968253968254,0
5.567415730337078,0
5.399232245681382,0
5.929411764705883,0
5.67847882454624,1
5.6915739268680445,1
5.165929203539823,1
5.25092936802974,0
5.524242424242424,1
5.568115942028985,1
4.705336426914153,0
5.378006872852234,0
5.065365853658537,0
5.3879142300194935,1
4.980044345898005,0
5.355263157894737,0
5.385934819897084,0
5.0,1
5.090275036188972,0
5.590909090909091,1
4.907076483202287,0
5.556650246305419,1
5.21882951653944,1
5.131696428571429,1
5.279043280182233,1
4.682192485846629,1
5.188832487309645,1
4.389830508474576,0
5.640449438202247,1
4.918854415274463,0
5.439728353140917,0
5.1875,1
5.391666666666667,1
5.434389140271493,1
5.184873949579832,0
4.720379146919432,0
5.454780361757106,0
5.051948051948052,0
5.103626943005182,1
5.55410447761194,0
5.251282051282051,0
5.467775467775468,1
4.641929499072356,1
5.356495468277946,1
4.797256097560975,0
5.295714285714285,0
4.805714285714286,0
5.23021582733813,0
5.575187969924812,0
5.4,0
4.829268292682927,0
5.304932735426009,1
5.0914179104477615,1
5.248447204968944,0
4.82088565763384,0
5.335800807537012,1
5.795588235294118,0
5.165964616680708,1
5.316402997502082,1
5.161191749427044,1
4.628099173553719,0
4.836671802773497,0
4.895145631067961,0
4.975567790777701,0
4.884631403581841,1
5.4399092970521545,1
6.0,1
4.812271062271062,1
5.048359659781288,0
5.044016506189821,0
5.163018867924528,1
4.339622641509434,0
4.929292929292929,0
5.486376021798365,0
5.352781546811397,1
5.103896103896104,1
4.918987341772152,0
5.359550561797753,0
