Value,Label
77.0,1
53.0,0
68.76923076923077,0
8.0,1
38.0,0
50.5,1
101.0,1
22.0,0
54.4,0
69.0,1
123.0,0
140.0,1
31.5,0
64.0,1
40.0,0
93.0,0
108.0,1
103.0,1
48.333333333333336,0
119.4,0
104.5,1
20.22222222222222,0
88.0,1
2.0,1
39.0,1
48.0,1
57.333333333333336,0
50.0,1
90.0,1
139.0,1
89.0,1
79.0,1
58.0,0
101.5,1
38.0,1
191.3333333333333,0
106.0,1
77.0,1
13.0,0
26.4,0
5.0,0
35.0,1
33.0,0
71.0,1
65.0,1
47.0,1
8.0,0
34.0,0
28.5,0
41.0,0
3.0,1
57.0,1
41.75,0
72.5,1
49.0,1
41.0,1
42.0,1
86.5,1
160.0,1
65.5,0
32.25,0
62.0,1
69.0,0
57.0,1
64.0,1
65.0,1
41.0,0
49.0,0
138.30769230769232,0
28.0,0
116.0,1
64.0,0
4.0,0
134.5,1
49.0,0
64.5,0
83.0,1
7.0,0
28.0,1
89.0,0
19.0,0
15.0,0
45.785714285714285,0
19.666666666666668,0
6.75,0
65.5,0
40.0,1
75.0,0
99.0,1
105.875,0
77.0,1
109.0,1
203.8571428571429,0
55.888888888888886,1
51.0,0
63.0,1
43.0,1
29.0,1
42.333333333333336,1
106.0,1
20.0,0
1.0,1
78.75,0
47.0,0
41.85714285714285,1
3.0,0
77.0,1
112.5,1
41.0,1
2.0,1
114.0,0
166.0,1
41.5,1
111.5,0
68.0,1
223.1818181818182,0
27.0,0
10.666666666666666,0
25.0,0
118.0,1
115.0,0
58.0,0
51.0,1
84.0,1
43.0,0
15.0,0
102.375,1
79.0,0
15.0,0
84.44444444444444,1
156.0,0
1.25,0
26.0,0
20.5,0
104.66666666666669,1
102.5,1
75.0,1
41.90909090909091,0
2.0,1
63.0,1
103.0,0
64.0,1
17.0,0
75.8,1
57.5,1
53.8,0
51.0,1
9.333333333333334,0
40.0,0
159.66666666666666,1
18.5,0
46.0,1
79.0,1
7.0,0
88.8,1
12.0,0
46.0,0
104.0,1
51.5,1
15.5,0
595.0967741935484,0
49.85714285714285,1
36.5,1
30.0,0
4.0,0
13.0,0
2.5,0
69.66666666666667,1
59.0,1
98.0,0
24.0,0
120.0,1
87.2,0
99.9,1
111.0,1
105.25,1
28.0,0
142.0,1
130.5,1
77.66666666666667,1
45.5,1
132.0,0
43.75,0
35.333333333333336,0
40.0,0
177.5,0
23.454545454545453,0
3.0,1
96.0,1
34.5,1
16.25,0
70.0,1
55.0,0
80.5,1
92.66666666666669,1
29.75,0
41.0,0
67.0,1
18.25,0
79.66666666666667,0
148.0,1
76.57142857142857,0
83.28571428571429,1
112.0,0
72.0,0
110.0,1
30.75,0
57.0,1
80.0,0
44.66666666666666,1
17.0,0
22.666666666666668,0
41.0,1
77.0,1
80.0,1
35.333333333333336,0
21.0,0
72.0,0
65.0,1
2.0,0
195.66666666666663,1
3.0,0
16.0,0
42.0,0
14.266666666666667,0
67.0,1
72.0,0
16.5,0
39.0,1
65.0,1
73.16666666666667,1
85.45454545454545,0
63.0,1
19.0,1
95.0,0
20.666666666666668,0
53.0,0
19.0,1
37.0,0
22.5,0
64.75,1
2.0,1
6.0,1
83.5,1
89.5,0
86.0,1
35.5,0
57.66666666666666,1
36.0,0
7.0,0
20.5,0
1.0,1
94.0,0
134.0,1
50.0,0
23.0,0
26.0,1
32.0,1
39.0,0
97.0,1
3.0,1
62.57142857142857,0
42.0,0
39.0,0
11.0,1
112.0,1
108.0,1
115.6,0
335.01960784313724,0
32.25,0
190.33333333333331,1
15.0,0
19.0,0
6.0,1
72.88888888888889,0
8.0,0
375.3333333333333,0
29.0,1
26.0,1
1.0,1
52.0,1
18.5,0
4.0,0
59.0,1
208.0,1
30.0,0
82.66666666666667,1
217.5,1
2.0,1
42.0,0
9.0,1
7.25,0
74.0,1
61.0,1
1.0,0
12.142857142857142,0
41.0,0
12.0,0
30.666666666666664,1
6.0,1
30.0,0
52.0,1
2.0,1
88.4,0
18.33333333333333,0
9.4,0
151.89473684210526,0
2.0,1
154.0,1
75.0,1
118.0,1
44.0,1
27.285714285714285,0
58.5,0
240.0,1
38.0,1
17.0,0
36.5,0
27.0,1
62.0,1
45.25,0
11.0,0
68.5,0
84.0,0
52.0,1
9.5,0
42.0,0
30.8,0
72.5,1
10.25,0
75.0,1
3.0,1
87.0,1
73.0,1
0.0,0
16.0,1
75.0,1
23.33333333333333,0
10.666666666666666,0
71.0,1
37.0,1
40.5,1
117.25,1
10.333333333333332,0
12.666666666666666,0
54.0,1
105.0,0
48.11111111111112,0
6.0,0
19.4,0
19.22222222222222,0
25.6,0
35.4,1
23.0,0
84.4,1
116.0,1
61.875,0
18.0,0
44.4,1
64.0,0
56.5,1
87.0,1
13.0,0
36.0,1
68.0,0
4.5,1
43.66666666666666,0
87.91666666666667,0
22.0,0
19.285714285714285,0
59.0,1
22.0,0
46.0,0
113.0,1
151.0,0
7.0,0
108.0,1
108.6,0
34.0,1
4.0,0
0.0,0
46.6,1
80.0,1
75.75,1
63.5,1
53.75,0
76.0,0
4.0,0
80.0,1
43.66666666666666,1
24.0,0
8.5,0
20.0,0
59.0,1
19.0,0
80.33333333333333,0
81.0,1
70.0,1
131.5,0
77.0,1
28.0,0
54.5,0
85.0,0
108.0,1
55.5,1
5.0,0
11.0,0
6.833333333333333,0
26.0,0
229.5,1
37.0,1
53.0,0
30.0,1
5.0,0
7.0,0
85.0,1
89.0,0
105.0,1
83.66666666666667,0
0.0,0
123.0,0
44.0,1
34.0,0
26.4,1
83.0,0
125.4,0
22.0,0
58.8,0
57.25,0
1.0,1
0.0,0
2.0,0
85.0,1
35.0,1
53.5,1
79.5,0
17.0,0
46.8,1
138.0,1
11.0,0
41.0,0
7.0,0
14.333333333333334,0
1.0,1
51.0,0
57.0,1
60.5,0
81.0,0
101.0,1
83.5,1
4.0,0
116.0,1
40.0,1
44.0,1
146.33333333333334,0
82.6,0
164.66666666666666,0
12.333333333333334,0
1.0,1
337.7857142857143,0
15.5,0
27.25,1
113.5,0
7.666666666666667,1
55.333333333333336,0
5.0,0
3.0,1
44.0,0
36.0,0
83.71428571428571,0
11.0,0
61.0,0
36.16666666666666,0
59.75,1
38.0,0
30.0,1
40.5,0
82.0,1
21.5,0
46.0,1
97.33333333333334,0
75.2,1
52.66666666666666,1
40.2,1
45.0,0
3.0,0
16.5,0
100.0,1
78.66666666666667,1
46.5,1
101.77777777777776,0
56.33333333333333,1
35.0,1
11.0,1
50.0,0
84.5,1
28.0,0
240.0,0
33.0,1
32.0,0
33.0,1
16.0,0
73.0,1
63.0,1
5.5,0
202.5,0
3.0,1
28.0,0
31.0,0
77.0,1
40.85714285714285,0
115.66666666666666,1
30.0,0
145.0,1
36.0,0
65.5,1
96.0,0
103.4,0
112.0,1
66.5,0
49.0,1
107.16666666666669,1
28.857142857142858,0
15.666666666666666,0
51.0,0
102.55555555555556,1
60.0,1
146.0,1
6.0,0
286.5,1
44.0,0
94.66666666666666,0
53.0,1
26.0,1
27.0,1
29.0,0
73.33333333333333,1
111.0,1
41.333333333333336,0
57.25,1
10.5,1
3.0,1
99.83333333333331,1
0.0,0
90.0,1
16.0,0
2.0,1
80.0,1
148.0,1
29.0,1
31.333333333333336,1
38.0,0
107.0,0
39.0,0
15.0,0
17.0,1
15.0,1
55.0,1
37.8,0
92.0,1
77.0,0
48.0,0
5.0,0
54.333333333333336,1
0.0,0
36.57142857142857,1
8.0,1
48.11111111111112,1
67.0,1
30.0,0
20.0,0
69.0,1
61.71428571428572,0
104.5,1
76.5,1
102.0,1
138.5,0
79.0,1
102.33333333333331,1
51.25,0
70.0,1
1.0,1
37.0,0
62.0,0
32.8,1
157.0,1
94.9,1
54.0,0
59.0,1
155.0,0
63.285714285714285,0
29.0,0
2.5,0
74.0,1
3.0,1
75.0,1
30.5,0
18.0,0
43.61538461538461,0
67.0,1
80.0,1
4.0,0
4.0,0
30.0,0
84.6,0
21.0,1
119.75,0
31.0,0
150.0,1
4.0,0
73.0,1
73.0,1
69.0,1
4.0,0
62.0,0
113.0,1
66.44444444444444,1
18.0,0
229.88888888888889,0
3.0,0
19.0,0
7.0,0
148.0,1
48.0,0
32.5,0
55.0,0
43.4,1
138.0,1
53.0,1
0.3333333333333333,0
117.66666666666669,1
64.0,1
86.0,1
24.5,0
126.9,0
32.5,0
90.8,1
19.0,0
99.5,1
12.0,0
56.0,0
97.0,1
37.0,0
54.0,0
36.0,1
3.5,0
35.0,0
57.5,0
55.333333333333336,1
1.0,1
75.0,1
71.0,1
59.0,1
43.0,1
70.42857142857143,1
67.66666666666667,0
45.0,0
51.0,1
80.0,1
55.5,0
31.0,0
80.0,0
162.4,1
86.66666666666667,1
15.0,0
145.5,0
12.0,0
76.0,0
79.5,1
32.666666666666664,1
1.0,1
50.4,0
7.0,0
5.0,1
29.0,0
23.0,0
2.0,1
8.0,0
190.25,1
58.0,1
414.0,1
68.0,1
98.0,0
5.0,0
12.0,0
50.5,1
85.0,0
68.0,1
155.0,1
91.75,1
22.125,1
24.5,0
37.0,1
62.55555555555556,1
4.0,1
174.0,1
62.5,1
168.0,0
84.5,1
6.0,1
62.5,1
14.0,0
28.666666666666668,0
62.333333333333336,0
23.0,1
140.66666666666666,0
51.0,0
96.0,1
100.0,0
21.0,1
13.25,0
36.0,0
35.0,1
6.0,1
18.0,0
76.5,1
52.0,1
12.0,0
55.0,0
43.333333333333336,0
48.0,1
25.4,1
16.333333333333332,0
100.0,1
113.0,0
49.5,0
59.0,1
68.66666666666667,1
30.0,0
95.0,1
65.35714285714286,0
49.0,1
25.0,1
33.666666666666664,1
16.0,0
59.0,1
89.3076923076923,0
56.285714285714285,0
87.2,0
108.5,0
60.0,1
7.0,0
15.0,1
22.0,0
32.5,0
48.0,0
181.0,1
40.0,0
4.0,0
50.66666666666666,1
58.0,0
125.0,1
135.5,1
2.333333333333333,0
285.6428571428572,0
13.0,1
113.42857142857144,1
36.0,1
18.0,1
64.5,1
149.0,1
22.0,0
12.166666666666666,0
52.0,1
39.333333333333336,0
139.14285714285714,0
3.0,1
2.0,1
83.2,0
53.333333333333336,1
42.0,0
58.333333333333336,1
7.5,0
74.0,1
17.5,0
27.0,0
17.0,1
117.875,1
77.0,1
56.0,0
23.5,0
20.0,0
19.33333333333333,0
67.33333333333333,1
19.75,0
32.5,0
2.0,1
50.0,0
69.0,1
94.13333333333334,0
12.0,1
25.0,1
2.333333333333333,0
67.5,1
52.0,0
98.0,1
88.0,1
9.0,0
70.5,1
47.25,0
15.0,0
45.0,1
77.5,0
63.0,1
48.0,1
56.8,1
20.0,0
7.0,0
35.666666666666664,1
94.33333333333331,1
131.0,1
59.333333333333336,0
41.0,1
62.0,1
6.0,0
56.0,1
75.0,0
106.0,1
102.0,1
70.5,1
77.0,0
50.0,0
51.0,0
98.0,1
21.0,0
31.0,1
6.0,0
102.0,1
139.0,0
10.0,0
20.0,0
86.0,1
89.0,0
99.0,0
94.0,1
33.0,0
25.83333333333333,0
15.0,0
31.33333333333333,1
6.0,1
22.8,0
75.0,1
41.0,1
27.0,0
110.63636363636364,1
48.888888888888886,1
0.1428571428571428,0
70.66666666666667,1
55.0,0
13.0,0
14.714285714285714,0
15.0,0
36.5,0
47.0,0
56.5,1
41.5,1
47.0,1
58.5,0
39.77777777777778,1
46.0,1
135.0,1
119.75,0
66.75,0
2.0,1
56.5,0
36.2,1
98.0,1
59.0,0
55.0,1
86.83333333333333,1
12.0,0
88.5,1
5.0,0
23.5,0
27.0,0
124.0,1
25.0,0
83.5,1
15.0,0
16.0,0
77.0,0
0.0,0
70.0,1
91.33333333333331,1
24.0,0
57.5,0
49.0,1
7.333333333333333,0
14.0,0
69.5,1
95.0,1
49.0,0
1.0,0
88.0,1
64.0,1
16.0,0
25.0,0
45.0,1
44.0,0
31.5,0
45.0,1
23.0,0
70.0,1
90.0,1
32.0,0
148.0,0
44.0,1
37.66666666666666,0
96.0,1
23.0,0
56.5,0
16.4,0
12.0,0
6.0,1
107.0,1
91.0,1
54.0,1
17.4,0
173.0,0
54.0,1
24.5,1
45.5,1
21.0,0
0.0,0
128.0,1
34.22222222222222,0
43.5,0
56.0,1
84.0,0
36.0,0
7.0,1
16.0,0
116.5,0
6.0,0
25.5,0
9.0,0
55.0,1
10.0,0
2.0,1
50.75,0
54.0,0
8.0,1
369.0,1
62.0,0
55.0,1
64.75,0
93.0,1
48.66666666666667,0
58.0,0
2.0,1
99.0,1
47.833333333333336,1
97.6,0
42.0,0
118.22222222222224,0
198.0,1
8.0,1
59.0,1
202.0,1
24.0,0
77.66666666666667,1
93.0,0
20.0,0
48.6,1
38.285714285714285,0
10.0,0
17.0,0
43.0,0
20.0,0
85.0,1
86.0,1
64.5,1
50.66666666666667,0
34.0,1
61.0,1
33.0,0
17.333333333333332,0
77.0,0
55.0,1
22.2,0
11.0,0
46.53846153846154,0
1.0,1
766.1764705882352,0
4.0,1
103.66666666666669,0
117.0,1
70.0,1
25.25,1
70.0,1
203.3571428571429,1
54.91666666666666,1
23.0,0
34.0,1
87.5,0
104.0,0
65.5,1
12.0,1
63.5,1
30.666666666666664,0
26.5,0
32.666666666666664,0
48.75,0
92.0,1
66.0,0
17.0,0
83.0,1
41.5,1
34.0,1
45.333333333333336,0
62.2,0
34.0,0
13.5,0
76.0,0
7.0,0
26.0,0
46.0,1
51.0,1
7.25,0
79.33333333333333,0
83.66666666666667,1
83.0,0
97.0,1
96.8,1
88.5,1
33.785714285714285,0
65.0,0
49.5,0
184.77777777777777,0
137.75,1
21.0,1
2.0,1
115.9,1
220.1764705882353,0
50.0,0
100.2,1
3.0,0
19.5,0
40.0,0
79.0,1
42.0,1
21.6,0
15.5,0
101.0,0
80.77777777777777,1
22.25,0
63.333333333333336,1
9.0,0
208.0,1
29.0,0
66.0,0
51.0,1
43.0,1
91.0,1
122.0,1
230.0,1
3.0,0
37.0,1
70.0,0
41.0,0
166.11111111111111,1
31.0,0
113.0,1
44.0,1
125.75,1
25.0,1
21.0,0
83.0,1
42.2,0
58.5,1
53.0,1
24.0,1
45.0,0
49.75,0
52.0,0
74.75,1
56.5,0
90.5,1
25.0,0
3.0,1
12.0,1
18.0,0
6.0,1
107.5,1
98.16666666666669,0
26.0,0
86.5,1
23.0,0
73.11111111111111,0
73.0,0
74.0,0
30.0,0
41.0,0
61.0,0
57.5,0
24.0,0
22.5,1
119.0,1
16.0,0
251.5,1
50.0,1
102.0,1
60.0,1
6.333333333333333,0
70.0,1
86.0,1
36.11111111111112,0
102.0,1
78.8,0
66.5,1
49.0,1
101.0,1
23.0,0
95.0,1
85.0,0
41.0,1
80.0,1
6.5,1
7.0,0
122.2,1
46.0,1
87.5,1
16.0,1
16.0,0
6.0,1
154.0,1
53.0,1
49.0,1
40.0,0
19.5,1
100.6153846153846,0
89.5,1
125.5,0
39.0,0
285.9,1
34.0,1
143.0,0
36.0,0
64.6,1
176.0,1
66.0,0
79.0,0
19.666666666666668,0
32.0,0
58.0,0
5.0,0
28.0,0
229.66666666666663,1
30.0,1
49.0,1
30.0,0
383.4285714285714,1
100.0,1
120.0,0
92.85714285714286,1
6.0,0
29.444444444444443,0
38.333333333333336,0
27.0,0
31.0,0
80.5,1
61.16666666666666,0
55.0,0
4.0,0
93.0,1
9.0,0
136.0,1
100.0,1
109.5,1
2.0,1
81.66666666666667,0
22.0,0
118.0,1
15.0,0
4.0,0
27.857142857142858,0
104.33333333333331,0
31.5,0
66.0,0
142.33333333333334,0
89.0,1
61.0,1
53.0,1
29.0,0
14.666666666666666,0
30.0,0
71.5,0
30.5,0
93.14285714285714,1
159.5,0
50.333333333333336,0
60.5,0
47.5,1
138.9,1
9.0,0
74.5,1
72.8,1
145.5,0
15.0,0
1.5,0
72.5,1
31.42857142857143,0
78.0,1
22.0,0
75.0,0
27.0,0
62.0,1
5.0,0
66.0,1
0.0,1
15.0,0
53.0,0
26.0,0
130.42857142857142,0
1.0,1
144.0,1
31.0,1
22.0,0
94.5,1
82.0,1
4.0,1
2.0,1
74.0,1
75.5,1
95.33333333333331,0
189.0,1
7.0,0
80.0,0
5.0,1
188.0,1
28.5,0
5.0,0
90.0,1
83.66666666666667,0
51.42857142857143,0
71.0,1
58.5,0
57.0,1
197.3125,0
72.0,0
102.0,1
78.0,0
41.75,1
7.0,0
25.0,0
28.33333333333333,0
22.0,0
112.0,1
40.0,0
53.4,1
47.0,1
94.33333333333331,0
51.0,0
398.0,1
28.5,0
2.0,1
71.63636363636364,0
108.41666666666669,0
13.5,0
98.0,1
21.0,0
38.0,0
52.5,0
120.0,1
4.0,0
56.0,0
142.0,0
1.0,1
42.0,0
189.0,0
25.0,1
0.0,1
65.0,1
4.0,0
14.0,0
26.285714285714285,0
24.0,1
26.5,0
52.0,0
69.0,1
88.0,1
44.66666666666666,0
13.666666666666668,0
35.0,1
22.857142857142858,0
21.0,0
24.0,0
28.61111111111111,0
0.0,0
88.0,0
13.5,0
79.0,1
0.0,1
143.33333333333334,0
11.0,1
11.5,0
56.0,1
31.75,0
32.5,0
77.0,1
33.0,1
77.33333333333333,1
128.8,0
44.0,0
4.0,0
55.0,1
11.0,0
27.666666666666664,0
6.0,0
62.0,0
31.0,0
54.0,0
18.0,0
13.09090909090909,0
41.0,0
103.0,1
63.33333333333333,0
185.0,1
61.0,1
57.75,1
64.25,0
73.0,1
131.2,0
60.33333333333333,1
35.0,0
175.8,1
95.0,1
3.0,0
9.0,0
45.5,1
7.0,1
89.0,1
114.33333333333334,0
143.0,0
24.25,1
11.0,0
3.0,1
20.0,1
48.0,1
63.5,1
131.0,1
56.33333333333333,1
20.666666666666668,0
17.0,1
57.0,0
67.0,1
116.0,1
28.0,0
22.5,1
8.0,0
21.75,0
29.75,0
5.0,0
182.0,0
52.0,1
63.0,0
4.333333333333333,0
6.384615384615385,1
47.0,1
57.0,1
0.0,0
96.0,0
40.0,0
73.5,1
81.0,0
71.0,1
52.0,1
139.0,1
150.0,1
51.0,1
113.0,1
3.0,1
9.0,0
44.5,1
23.0,0
102.0,1
94.66666666666669,0
87.0,1
11.0,0
22.0,1
79.0,0
54.0,1
62.75,0
12.0,0
71.5,1
54.0,0
82.0,0
85.0,1
105.0,1
44.5,0
25.666666666666668,0
28.0,0
28.0,0
45.0,0
226.7142857142857,0
5.2,0
59.33333333333333,0
80.4,1
56.0,1
19.0,1
18.666666666666668,0
60.5,0
57.0,1
266.0,1
2.0,1
56.0,1
3.0,0
108.42857142857144,0
12.0,1
50.0,0
163.0,1
19.0,0
18.25,0
41.5,1
105.0,1
10.666666666666666,0
86.33333333333333,0
136.0,1
58.33333333333333,0
8.0,1
91.0,0
128.5,1
38.0,1
63.0,1
168.0,1
69.0,1
0.0,0
20.0,0
33.5,1
112.0,1
31.5,1
92.0,0
73.0,0
29.0,0
18.0,0
3.0,1
4.0,1
74.0,1
291.0,1
47.0,0
44.25,1
59.5,1
120.66666666666669,0
10.25,0
224.0,0
17.0,0
40.0,1
72.0,1
47.5,0
62.33333333333333,1
53.0,1
39.0,1
49.2,1
71.0,1
73.5,1
10.5,0
42.66666666666666,0
66.5,0
68.35714285714286,0
41.0,1
32.0,1
88.0,1
18.25,0
8.0,0
61.75,1
74.5,1
72.0,1
61.0,0
302.0,0
22.08333333333333,0
132.0,1
168.75,0
28.33333333333333,0
57.5,1
47.0,0
0.0,0
17.333333333333332,0
99.0,1
18.0,0
45.66666666666666,0
48.333333333333336,1
40.0,0
87.0,0
123.5,0
51.75,1
26.0,0
17.142857142857142,0
104.0,1
26.0,0
97.5,1
64.5,0
15.0,0
8.0,0
59.0,0
2.0,0
77.5,1
33.0,0
115.15384615384616,0
49.0,1
89.0,1
91.0,1
31.0,0
53.0,0
52.57142857142857,0
14.75,0
68.0,1
3.0,1
0.0,0
102.5,0
4.5,0
96.7,1
92.0,0
42.0,0
7.0,0
38.2,0
23.0,0
13.0,0
60.66666666666666,1
18.0,1
65.0,1
62.57142857142857,0
82.0,0
51.0,1
35.0,0
82.0,0
96.0,1
22.666666666666668,0
114.33333333333331,1
66.0,0
159.0,0
16.0,1
43.0,0
100.0,1
10.5,0
87.0,1
104.0,1
100.0,0
113.0,1
1.0,0
51.25,0
1.0,1
2.0,0
3.0,0
17.0,0
18.0,0
63.5,1
158.0,1
74.5,1
83.0,1
61.8,0
75.0,0
106.33333333333331,1
102.0,1
37.0,0
49.0,1
14.25,0
0.0,0
31.0,0
1.0,1
123.875,0
16.0,1
38.0,1
141.0,1
7.0,0
140.0,1
0.0,0
191.11111111111111,0
39.0,0
35.6,0
143.0,1
5.0,0
71.5,1
21.0,0
22.0,0
44.0,1
83.0,1
57.5,0
51.25,1
121.0,1
77.5,0
184.0,1
80.0,1
71.5,1
48.5,0
32.666666666666664,0
92.013698630137,0
30.0,1
27.0,0
12.0,0
71.0,1
155.0,1
90.25,0
37.5,0
104.0,1
50.0,0
34.0,1
21.0,1
44.0,1
39.0,1
22.0,0
6.0,0
25.0,1
14.0,0
60.4,1
84.0,0
13.625,0
54.333333333333336,0
75.0,1
100.0,0
48.0,1
40.0,1
20.0,0
93.0,0
21.0,0
41.5,1
32.25,0
17.5,0
34.2,0
104.2,1
62.25,1
56.0,0
70.5,1
103.75,1
59.0,1
89.0,1
107.08333333333331,0
3.0,1
93.0,1
22.0,0
38.5,1
144.33333333333334,0
88.5,0
34.8,1
29.0,1
25.5,0
14.0,0
154.5,1
70.33333333333333,0
34.142857142857146,0
29.0,0
257.5,1
88.25,0
181.0,1
10.0,1
30.5,1
47.0,1
313.0,0
3.0,1
267.5,1
41.5,0
32.0,0
30.0,1
41.0,0
37.0,0
22.0,0
20.25,0
2.0,1
90.0,0
54.0,1
65.0,1
104.16666666666669,1
7.0,0
42.66666666666666,1
15.0,0
11.0,0
12.0,0
148.0,1
73.0,1
33.0,0
22.5,0
87.0,1
100.75,1
71.0,1
90.0,1
114.0,1
10.0,0
155.0,1
110.5,1
27.5,0
22.0,0
8.0,1
10.0,0
2.333333333333333,0
55.0,1
0.0,0
16.0,0
82.0,1
48.0,1
59.0,1
15.0,1
1.0,1
65.0,1
84.0,1
7.333333333333333,0
64.0,1
4.0,0
2.0,1
48.8,0
38.5,1
41.8,0
53.0,1
5.5,1
74.0,0
21.0,1
38.0,0
66.66666666666667,0
99.0,0
31.0,0
37.1,0
8.0,0
55.333333333333336,1
2.0,0
38.0,1
2.0,1
69.33333333333333,1
40.0,1
70.77777777777777,0
53.0,0
53.0,1
57.22222222222222,0
64.0,1
8.0,0
93.0,1
36.0,1
18.0,0
1.0,1
59.0,1
100.5,1
86.0,1
158.0,1
74.9090909090909,0
80.0,1
54.0,1
17.0,0
52.0,1
74.0,1
75.5,1
59.0,0
0.0,0
87.0,1
38.333333333333336,0
46.5,0
156.5,0
35.0,0
72.25,0
36.0,1
73.6,0
